	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
508	62304	Pfizer	19961	Manchester_United_F.C.	6.3333	Pfizer	Manchester_United	فایزر	باشگاه_فوتبال_منچستر_یونایتد	Pfizer	Manchester_United_Football_Club	Pfizer	Manchester_United_Football_Club	ファイザー	マンチェスター・ユナイテッドFC	Pfizer	Manchester_United_F.C.	Pfizer	Манчестер_Юнайтед
509	22614	Oscar_Wilde	3970	British_Airways	6.3333	Oscar_Wilde	British_Airways	اسکار_وایلد	بریتیش_ایرویز	Oscar_Wilde	British_Airways	Oscar_Wilde	British_Airways	オスカー・ワイルド	ブリティッシュ・エアウェイズ	Oscar_Wilde	British_Airways	Уайльд,_Оскар	British_Airways
510	17914	Ludwig_van_Beethoven	26458	Rosa_Parks	6.25	Ludwig_van_Beethoven	Rosa_Parks	لودویگ_فان_بتهوون	رزا_پارکس	Ludwig_van_Beethoven	Rosa_Parks	Ludwig_van_Beethoven	Rosa_Parks	ルートヴィヒ・ヴァン・ベートーヴェン	ローザ・パークス	Ludwig_van_Beethoven	Rosa_Parks	Бетховен,_Людвиг_ван	Паркс,_Роза
511	20455	Michael_Jordan	93729	World_Boxing_Organization	6.2	Michael_Jordan	World_Boxing_Organization	مایکل_جردن	سازمان_جهانی_بوکس	Michael_Jordan	World_Boxing_Organization	Michael_Jordan	World_Boxing_Organization	マイケル・ジョーダン	世界ボクシング機構	Michael_Jordan	World_Boxing_Organization	Джордан,_Майкл	Всемирная_боксёрская_организация
512	395918	Royal_Geographical_Society	5582215	Child_protective_services	6.0	Royal_Geographical_Society		انجمن_سلطنتی_جغرافیا		Royal_Geographical_Society	Child_Protective_Services	Royal_Geographical_Society		王立地理学会	児童保護サービス	Królewskie_Towarzystwo_Geograficzne		Королевское_географическое_общество	
513	27019	South_Korea	169351	Mount_Etna	6.0	Südkorea	Ätna	کره_جنوبی	اتنا	Corée_du_Sud	Etna	Corea_del_Sud	Etna	大韓民国	エトナ火山	Korea_Południowa	Etna	Республика_Корея	Этна
514	55866	Vienna	18271	Lamborghini	5.8333	Wien	Lamborghini	وین	لامبورگینی	Vienne_(Autriche)	Lamborghini	Vienna	Lamborghini	ウィーン	ランボルギーニ	Wiedeń	Lamborghini	Вена	Lamborghini
515	14995351	Michael_Jackson	11225	Ferrari	5.8333	Michael_Jackson	Ferrari	مایکل_جکسون	فراری	Michael_Jackson	Ferrari_(entreprise)	Michael_Jackson	Ferrari	マイケル・ジャクソン	フェラーリ	Michael_Jackson	Ferrari	Джексон,_Майкл	Ferrari
516	19189	Mumbai	40379651	IBM	5.6	Mumbai	IBM	بمبئی	آی‌بی‌ام	Bombay	IBM	Mumbai	IBM	ムンバイ	IBM	Mumbaj	IBM	Мумбаи	IBM
517	19379	Mahatma_Gandhi	4913064	New_Zealand	5.6	Mohandas_Karamchand_Gandhi	Neuseeland	مهاتما_گاندی	نیوزیلند	Mohandas_Karamchand_Gandhi	Nouvelle-Zélande	Mahatma_Gandhi	Nuova_Zelanda	マハトマ・ガンディー	ニュージーランド	Mahatma_Gandhi	Nowa_Zelandia	Махатма_Ганди	Новая_Зеландия
518	70718	Ivan_the_Terrible	349679	Technical_University_of_Munich	5.5	Iwan_IV._(Russland)	Technische_Universität_München	ایوان_چهارم	دانشگاه_فنی_مونیخ	Ivan_le_Terrible	Université_technique_de_Munich	Ivan_IV_di_Russia	Università_tecnica_di_Monaco	イヴァン4世	ミュンヘン工科大学	Iwan_IV_Groźny	Uniwersytet_Techniczny_w_Monachium	Иван_Грозный	Мюнхенский_технический_университет
519	158879	George_Carlin	3932850	Spanish_Armed_Forces	5.5	George_Carlin	Spanische_Streitkräfte	جرج_کارلین	نیروهای_نظامی_اسپانیا	George_Carlin	Forces_armées_espagnoles	George_Carlin	Fuerzas_Armadas_de_España	ジョージ・カーリン	スペイン軍	George_Carlin	Siły_Zbrojne_Hiszpanii	Карлин,_Джордж	Вооружённые_силы_Испании
520	16095	Jimi_Hendrix	54178	Miller_Brewing_Company	5.5	Jimi_Hendrix	Miller_Brewing_Company	جیمی_هندریکس		Jimi_Hendrix	Miller_Brewing_Company	Jimi_Hendrix	Miller_Brewing_Company	ジミ・ヘンドリックス	ミラー_(ビール)	Jimi_Hendrix	Miller_Brewing_Company	Хендрикс,_Джими	
521	1039933	Magnus_V_of_Norway	7473	Chelsea_F.C.	5.5	Magnus_V._(Norwegen)	FC_Chelsea	ماگنوس_پنجم_نروژ	باشگاه_فوتبال_چلسی	Magnus_V_de_Norvège	Chelsea_Football_Club	Magnus_V_di_Norvegia	Chelsea_Football_Club	マグヌス5世_(ノルウェー王)	チェルシーFC	Magnus_V	Chelsea_F.C.	Магнус_V_(король_Норвегии)	Челси_(футбольный_клуб)
522	2503	African_National_Congress	145623	Air_Canada	5.5	African_National_Congress	Air_Canada	کنگره_ملی_آفریقا	ایر_کانادا	Congrès_national_africain	Air_Canada	Congresso_Nazionale_Africano	Air_Canada	アフリカ民族会議	エア・カナダ	Afrykański_Kongres_Narodowy	Air_Canada	Африканский_национальный_конгресс	Air_Canada
523	80696	Cher	19301	Mozambique	5.5	Cher	Mosambik	شر_(خواننده)	موزامبیک	Cher_(artiste)	Mozambique	Cher	Mozambico	シェール	モザンビーク	Cher	Mozambik	Шер	Мозамбик
524	1022756	James_Patterson	5042916	Canada	5.5	James_Patterson	Kanada	جیمز_پترسون	کانادا	James_Patterson	Canada	James_Patterson	Canada	ジェイムズ・パタースン	カナダ	James_Patterson	Kanada	Паттерсон,_Джеймс	Канада
525	33265	Winston_Churchill	60328	Alanis_Morissette	5.3333	Winston_Churchill	Alanis_Morissette	وینستون_چرچیل	آلانیس_موریست	Winston_Churchill	Alanis_Morissette	Winston_Churchill	Alanis_Morissette	ウィンストン・チャーチル	アラニス・モリセット		Alanis_Morissette	Черчилль,_Уинстон	Мориссетт,_Аланис
526	10221	Euphrates	18987	Mexico_City	5.3333	Euphrat	Mexiko-Stadt	فرات	مکزیکو_سیتی	Euphrate	Mexico	Eufrate	Città_del_Messico	ユーフラテス川	メキシコシティ	Eufrat	Meksyk_(miasto)	Евфрат	Мехико
527	27159	Sherlock_Holmes	3434750	United_States	5.25	Sherlock_Holmes	Vereinigte_Staaten	شرلوک_هولمز	ایالات_متحده_آمریکا	Sherlock_Holmes	États-Unis	Sherlock_Holmes	Stati_Uniti_d'America	シャーロック・ホームズ	アメリカ合衆国	Sherlock_Holmes	Stany_Zjednoczone	Шерлок_Холмс	Соединённые_Штаты_Америки
528	11914121	Rand_Paul	468224	Catskill_Mountains	5.2	Rand_Paul	Catskill_Mountains	رند_پال		Rand_Paul	Montagnes_Catskill	Rand_Paul	Monti_Catskill	ランド・ポール	キャッツキル山地	Rand_Paul	Catskill_(góry)	Пол,_Рэнд	Катскилл_(горы)
529	37966	Himalayas	9316	England	5.2	Himalaya	England	هیمالیا	انگلستان	Himalaya	Angleterre	Himalaya	Inghilterra	ヒマラヤ山脈	イングランド	Himalaje	Anglia	Гималаи	Англия
530	403355	Indian_Air_Force	440878	New_York_City_Ballet	5.1667	Indische_Luftstreitkräfte	New_York_City_Ballet	نیروی_هوایی_هند		Force_aérienne_indienne	New_York_City_Ballet	Bhāratīya_Vāyu_Senā	New_York_City_Ballet	インド空軍	ニューヨーク・シティ・バレエ団	Indyjskie_Siły_Powietrzne	New_York_City_Ballet	Военно-воздушные_силы_Индии	Нью-Йорк_Сити_балет
531	26909	Silvio_Berlusconi	31975	United_States_Department_of_State	5.0	Silvio_Berlusconi	Außenministerium_der_Vereinigten_Staaten	سیلویو_برلوسکونی	وزارت_امور_خارجه_ایالات_متحده_آمریکا	Silvio_Berlusconi	Département_d'État_des_États-Unis	Silvio_Berlusconi	Dipartimento_di_Stato_degli_Stati_Uniti_d'America	シルヴィオ・ベルルスコーニ	アメリカ合衆国国務省	Silvio_Berlusconi	Departament_Stanu_Stanów_Zjednoczonych	Берлускони,_Сильвио	Государственный_департамент_США
532	41601584	Hammurabi_I	7977772	Dilma_Rousseff	5.0		Dilma_Rousseff		دیلما_روسف	Hammurabi_Ier_d'Alep	Dilma_Rousseff	Hammurabi_I	Dilma_Rousseff		ジルマ・ルセフ	Hammurapi_I	Dilma_Rousseff	Хаммурапи_I	Русеф,_Дилма
533	22936	Poland	3932850	Spanish_Armed_Forces	5.0	Polen	Spanische_Streitkräfte	لهستان	نیروهای_نظامی_اسپانیا	Pologne	Forces_armées_espagnoles	Polonia	Fuerzas_Armadas_de_España	ポーランド	スペイン軍	Polska	Siły_Zbrojne_Hiszpanii	Польша	Вооружённые_силы_Испании
534	18987	Mexico_City	468224	Catskill_Mountains	5.0	Mexiko-Stadt	Catskill_Mountains	مکزیکو_سیتی		Mexico	Montagnes_Catskill	Città_del_Messico	Monti_Catskill	メキシコシティ	キャッツキル山地	Meksyk_(miasto)	Catskill_(góry)	Мехико	Катскилл_(горы)
535	16027	J._K._Rowling	14532	Italy	5.0	Joanne_K._Rowling	Italien	جی.کی._رولینگ	ایتالیا	J._K._Rowling	Italie	J._K._Rowling	Italia	J・K・ローリング	イタリア	J.K._Rowling	Włochy	Роулинг,_Джоан	Италия
536	142298	Trinity_College_Dublin	197867	London_Stock_Exchange	5.0	Trinity_College_Dublin	London_Stock_Exchange	کالج_ترینیتی	بورس_لندن	Trinity_College_(Dublin)	Bourse_de_Londres	Trinity_College_(Dublino)	London_Stock_Exchange	トリニティ・カレッジ_(ダブリン大学)	ロンドン証券取引所	Kolegium_Trójcy_Świętej_w_Dublinie	London_Stock_Exchange	Тринити-колледж_(Дублин)	Лондонская_фондовая_биржа
537	10287	Hirohito	3470	Burkina_Faso	5.0	Hirohito	Burkina_Faso	هیروهیتو	بورکینافاسو	Hirohito	Burkina_Faso	Hirohito	Burkina_Faso	昭和天皇	ブルキナファソ	Hirohito	Burkina_Faso	Хирохито	Буркина-Фасо
538	468224	Catskill_Mountains	17349325	United_States_Marine_Corps	5.0	Catskill_Mountains	United_States_Marine_Corps		سپاه_تفنگداران_دریایی_ایالات_متحده_آمریکا	Montagnes_Catskill	United_States_Marine_Corps	Monti_Catskill	United_States_Marine_Corps	キャッツキル山地	アメリカ海兵隊	Catskill_(góry)	United_States_Marine_Corps	Катскилл_(горы)	Корпус_морской_пехоты_США
539	65174	Gustav_Mahler	1056336	FC_Seoul	4.8333	Gustav_Mahler	FC_Seoul	گوستاو_مالر	باشگاه_فوتبال_سئول	Gustav_Mahler	Football_Club_Séoul	Gustav_Mahler	Football_Club_Seoul	グスタフ・マーラー	FCソウル	Gustav_Mahler	FC_Seoul	Малер,_Густав	Сеул_(футбольный_клуб)
540	148784	Queen_Latifah	18701436	Tumblr	4.8333	Queen_Latifah	Tumblr	کویین_لطیفه	تامبلر	Queen_Latifah	Tumblr	Queen_Latifah	Tumblr	クィーン・ラティファ	Tumblr	Queen_Latifah	Tumblr	Куин_Латифа	Tumblr
541	93729	World_Boxing_Organization	10363	European_Space_Agency	4.8333	World_Boxing_Organization	Europäische_Weltraumorganisation	سازمان_جهانی_بوکس	آژانس_فضایی_اروپا	World_Boxing_Organization	Agence_spatiale_européenne	World_Boxing_Organization	Agenzia_spaziale_europea	世界ボクシング機構	欧州宇宙機関	World_Boxing_Organization	Europejska_Agencja_Kosmiczna	Всемирная_боксёрская_организация	Европейское_космическое_агентство
542	16743	Karl_Marx	23815630	FC_Dynamo_Voronezh	4.8333	Karl_Marx		کارل_مارکس		Karl_Marx		Karl_Marx		カール・マルクス		Karl_Marx	Dinamo_Woroneż	Маркс,_Карл	Динамо_(футбольный_клуб,_Воронеж)
543	403244	Green_Party	1464477	Memorial_Sloan_Kettering_Cancer_Center	4.8333	Green_Party	Memorial_Sloan_Kettering_Cancer_Center	حزب_سبز	مرکز_سرطان_مموریال_اسلون–کترینگ	Green_Party	Memorial_Sloan-Kettering_Cancer_Center		Memorial_Sloan-Kettering_Cancer_Center			Partia_Zielonych		Зелёная_партия	Мемориальный_онкологический_центр_имени_Слоуна_—_Кеттеринга
544	961213	Shanghai_Art_Museum	468224	Catskill_Mountains	4.8333	Kunstmuseum_Shanghai	Catskill_Mountains			Musée_des_Beaux-Arts_de_Shanghai	Montagnes_Catskill		Monti_Catskill	上海美術館	キャッツキル山地		Catskill_(góry)	Шанхайский_художественный_музей	Катскилл_(горы)
545	46817	Mount_Vesuvius	27643	Shanghai	4.75	Vesuv	Shanghai	وزوو	شانگهای	Vésuve	Shanghai	Vesuvio	Shanghai	ヴェスヴィオ	上海市	Wezuwiusz	Szanghaj	Везувий	Шанхай
546	25433	Ronald_Reagan	468224	Catskill_Mountains	4.6667	Ronald_Reagan	Catskill_Mountains	رونالد_ریگان		Ronald_Reagan	Montagnes_Catskill	Ronald_Reagan	Monti_Catskill	ロナルド・レーガン	キャッツキル山地	Ronald_Reagan	Catskill_(góry)	Рейган,_Рональд	Катскилл_(горы)
547	70718	Ivan_the_Terrible	158879	George_Carlin	4.6	Iwan_IV._(Russland)	George_Carlin	ایوان_چهارم	جرج_کارلین	Ivan_le_Terrible	George_Carlin	Ivan_IV_di_Russia	George_Carlin	イヴァン4世	ジョージ・カーリン	Iwan_IV_Groźny	George_Carlin	Иван_Грозный	Карлин,_Джордж
548	75434	Mauretania	23408844	St._Louis_Cardinals	4.5	Mauretanien_(Antike)	St._Louis_Cardinals		سنت_لوئیس_کاردینالز	Maurétanie	Cardinals_de_Saint-Louis	Mauretania	St._Louis_Cardinals	マウレタニア	セントルイス・カージナルス	Mauretania_(prowincja_rzymska)	St._Louis_Cardinals	Мавретания	Сент-Луис_Кардиналс
549	5422144	Taylor_Swift	18271	Lamborghini	4.4	Taylor_Swift	Lamborghini	تیلور_سوئیفت	لامبورگینی	Taylor_Swift	Lamborghini	Taylor_Swift	Lamborghini	テイラー・スウィフト	ランボルギーニ	Taylor_Swift	Lamborghini	Свифт,_Тейлор	Lamborghini
550	14653	Iran	49031	River_Thames	4.3333	Iran	Themse	ایران	تیمز	Iran	Tamise	Iran	Tamigi	イラン	テムズ川	Iran	Tamiza	Иран	Темза
551	25391	Russia	875053	American_Ballet_Theatre	4.25	Russland	American_Ballet_Theatre	روسیه		Russie	American_Ballet_Theatre	Russia	American_Ballet_Theatre	ロシア	アメリカン・バレエ・シアター	Rosja		Россия	Американский_театр_балета
552	19301	Mozambique	374544	Moscow_State_University	4.25	Mosambik	Lomonossow-Universität_Moskau	موزامبیک	دانشگاه_دولتی_مسکو	Mozambique	Université_d'État_de_Moscou	Mozambico	Università_statale_di_Mosca	モザンビーク	モスクワ大学	Mozambik	Moskiewski_Uniwersytet_Państwowy_im._M.W._Łomonosowa	Мозамбик	Московский_государственный_университет
553	160843	Mayo_Clinic	2480627	McDonald's	4.2	Mayo_Clinic	McDonald’s	مایو_کلینیک	مک‌دونالد	Mayo_Clinic	McDonald's	Mayo_Clinic	McDonald's	メイヨー・クリニック	マクドナルド	Mayo_Clinic	McDonald’s	Клиника_Майо	McDonald’s
554	19159283	Seoul	17546	Louvre	4.1818	Seoul	Louvre	سئول	لوور	Séoul	Musée_du_Louvre	Seul	Museo_del_Louvre	ソウル特別市	ルーヴル美術館	Seul	Luwr	Сеул	Лувр
555	6293	Cairo	284379	Cirque_du_Soleil	4.1667	Kairo	Cirque_du_Soleil	قاهره	سیرک_آفتاب	Le_Caire	Cirque_du_Soleil	Il_Cairo	Cirque_du_Soleil	カイロ	シルク・ドゥ・ソレイユ	Kair	Cirque_du_Soleil	Каир	Cirque_du_Soleil
556	25523	Richard_Feynman	159999	University_of_Tehran	4.1667	Richard_Feynman	Universität_Teheran	ریچارد_فاینمن	دانشگاه_تهران	Richard_Feynman	Université_de_Téhéran	Richard_Feynman	Università_di_Teheran	リチャード・P・ファインマン	テヘラン大学	Richard_Feynman	Uniwersytet_Teherański	Фейнман,_Ричард	Тегеранский_университет
557	4689264	Australia	53316	Palace_of_Versailles	4.1667	Australien	Schloss_Versailles	استرالیا	کاخ_ورسای	Australie	Château_de_Versailles	Australia	Reggia_di_Versailles	オーストラリア	ヴェルサイユ宮殿	Australia	Pałac_wersalski	Австралия	Версаль
558	213163	Gary_Oldman	16433	Rumi	4.0	Gary_Oldman	Rumi_(Dichter)	گری_اولدمن	مولوی	Gary_Oldman	Djalâl_ad-Dîn_Rûmî	Gary_Oldman	Gialal_al-Din_Rumi	ゲイリー・オールドマン	ジャラール・ウッディーン・ルーミー	Gary_Oldman	Rumi	Олдмен,_Гэри	Джалаладдин_Руми
559	17675	Lithuania	190903	Royal_New_Zealand_Air_Force	4.0	Litauen	Royal_New_Zealand_Air_Force	لیتوانی	نیروی_هوایی_سلطنتی_نیوزیلند	Lituanie	Force_aérienne_royale_néo-zélandaise	Lituania	Royal_New_Zealand_Air_Force	リトアニア		Litwa	Royal_New_Zealand_Air_Force	Литва	Королевские_военно-воздушные_силы_Новой_Зеландии
560	3434750	United_States	69123	Forbidden_City	4.0	Vereinigte_Staaten	Verbotene_Stadt	ایالات_متحده_آمریکا	شهر_ممنوعه	États-Unis	Cité_interdite	Stati_Uniti_d'America	Città_Proibita	アメリカ合衆国	紫禁城	Stany_Zjednoczone	Zakazane_Miasto	Соединённые_Штаты_Америки	Запретный_город
561	534366	Barack_Obama	24363836	Bric	4.0	Barack_Obama		باراک_اوباما		Barack_Obama		Barack_Obama	Bric	バラク・オバマ		Barack_Obama		Обама,_Барак	
562	16743	Karl_Marx	180542	Himeji_Castle	4.0	Karl_Marx	Burg_Himeji	کارل_مارکس	قلعه_هیمه‌جی	Karl_Marx	Château_de_Himeji	Karl_Marx	Castello_di_Himeji	カール・マルクス	姫路城	Karl_Marx	Zamek_Himeji	Маркс,_Карл	Замок_Химэдзи
563	19763	Martin_Van_Buren	356167	Stone_Cold_Steve_Austin	4.0	Martin_Van_Buren	Steve_Austin	مارتین_ون_بیورن	استیو_آستین	Martin_Van_Buren	Stone_Cold_Steve_Austin	Martin_Van_Buren	Stone_Cold_Steve_Austin	マーティン・ヴァン・ビューレン	ストーン・コールド・スティーブ・オースチン	Martin_Van_Buren	Stone_Cold_Steve_Austin	Ван_Бюрен,_Мартин	Остин,_Стив
564	17546	Louvre	340454	Leipzig_University	4.0	Louvre	Universität_Leipzig	لوور	دانشگاه_لایپزیگ	Musée_du_Louvre	Université_de_Leipzig	Museo_del_Louvre	Università_di_Lipsia	ルーヴル美術館	ライプツィヒ大学	Luwr	Uniwersytet_w_Lipsku	Лувр	Лейпцигский_университет
565	20455	Michael_Jordan	17391	Kosovo	4.0	Michael_Jordan	Kosovo	مایکل_جردن	کوزوو	Michael_Jordan	Kosovo	Michael_Jordan	Kosovo	マイケル・ジョーダン	コソボ	Michael_Jordan	Kosowo	Джордан,_Майкл	Республика_Косово
566	235888	Jon_Stewart	54178	Miller_Brewing_Company	3.8333	Jon_Stewart_(Schauspieler)	Miller_Brewing_Company	جان_استوارت_(مجری_تلویزیونی)		Jon_Stewart	Miller_Brewing_Company	Jon_Stewart	Miller_Brewing_Company	ジョン・スチュワート_(コメディアン)	ミラー_(ビール)	Jon_Stewart	Miller_Brewing_Company	Стюарт,_Джон_(телеведущий)	
567	450053	Habitat_for_Humanity	256913	Qualcomm	3.8333	Habitat_for_Humanity	Qualcomm		کوالکام	Habitat_for_Humanity_International	Qualcomm		Qualcomm		クアルコム	Habitat_for_Humanity	Qualcomm	Habitat_for_Humanity_International	Qualcomm
568	9288	Elvis_Presley	37756	Delhi	3.8	Elvis_Presley	Delhi	الویس_پرسلی	دهلی	Elvis_Presley	Delhi	Elvis_Presley	Delhi	エルヴィス・プレスリー	デリー	Elvis_Presley	Delhi	Пресли,_Элвис	Дели
569	62028	CNN	14984	International_Atomic_Energy_Agency	3.8	CNN	Internationale_Atomenergie-Organisation	سی‌ان‌ان	آژانس_بین‌المللی_انرژی_اتمی	Cable_News_Network	Agence_internationale_de_l'énergie_atomique	CNN	Agenzia_internazionale_per_l'energia_atomica	CNN	国際原子力機関	CNN	Międzynarodowa_Agencja_Energii_Atomowej	CNN	Международное_агентство_по_атомной_энергии
570	153295	Daniel_Radcliffe	3354	Berlin	3.8	Daniel_Radcliffe	Berlin	دنیل_ردکلیف	برلین	Daniel_Radcliffe	Berlin	Daniel_Radcliffe	Berlino	ダニエル・ラドクリフ	ベルリン	Daniel_Radcliffe	Berlin	Рэдклифф,_Дэниел	Берлин
571	581673	American_Heart_Association	1092923	Google	3.75	American_Heart_Association	Google_LLC	انجمن_قلب_آمریکا	گوگل	American_Heart_Association	Google	American_Heart_Association	Google_(azienda)	アメリカ心臓協会	Google		Google	Американская_кардиологическая_ассоциация	Google_(компания)
572	3992	Bram_Stoker	22989	Paris	3.75	Bram_Stoker	Paris	برام_استوکر	پاریس	Bram_Stoker	Paris	Bram_Stoker	Parigi	ブラム・ストーカー	パリ	Bram_Stoker	Paryż	Стокер,_Брэм	Париж
573	335195	Stephen_Colbert	58666	United_States_Environmental_Protection_Agency	3.6667	Stephen_Colbert	Environmental_Protection_Agency	استیون_کلبر	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	Stephen_Colbert	Environmental_Protection_Agency	Stephen_Colbert	Agenzia_statunitense_per_la_protezione_dell'ambiente	スティーヴン・コルベア	アメリカ合衆国環境保護庁	Stephen_Colbert	Environmental_Protection_Agency	Кольбер,_Стивен	Агентство_по_охране_окружающей_среды_США
574	21383	Nigeria	54178	Miller_Brewing_Company	3.6	Nigeria	Miller_Brewing_Company	نیجریه		Nigeria	Miller_Brewing_Company	Nigeria	Miller_Brewing_Company	ナイジェリア	ミラー_(ビール)	Nigeria	Miller_Brewing_Company	Нигерия	
575	170691	Peru	18564164	Mercedes-Benz	3.5	Peru	Mercedes-Benz	پرو	مرسدس-بنز	Pérou	Mercedes-Benz	Perù	Mercedes-Benz	ペルー	メルセデス・ベンツ	Peru	Mercedes-Benz	Перу	Mercedes-Benz
576	9239	Europe	19579	Mississippi_River	3.5	Europa	Mississippi_River	اروپا	رود_می‌سی‌سی‌پی	Europe	Mississippi_(fleuve)	Europa	Mississippi_(fiume)	ヨーロッパ	ミシシッピ川	Europa	Missisipi_(rzeka)	Европа	Миссисипи
577	3747	Bill_Gates	309668	Dow_Chemical_Company	3.5	Bill_Gates	Dow_Chemical	بیل_گیتس	شرکت_داو_کمیکال	Bill_Gates	Dow_Chemical	Bill_Gates	Dow_Chemical	ビル・ゲイツ	ダウ・ケミカル	Bill_Gates	Dow_Chemical_Company	Гейтс,_Билл	Dow_Chemical
578	7529378	Facebook	7955325	University_of_Toronto	3.5	Facebook	University_of_Toronto	فیس‌بوک	دانشگاه_تورنتو	Facebook	Université_de_Toronto	Facebook	Università_di_Toronto	Facebook	トロント大学	Facebook	University_of_Toronto	Facebook	Торонтский_университет
579	53569	Leonard_Nimoy	180542	Himeji_Castle	3.5	Leonard_Nimoy	Burg_Himeji	لئونارد_نیموی	قلعه_هیمه‌جی	Leonard_Nimoy	Château_de_Himeji	Leonard_Nimoy	Castello_di_Himeji	レナード・ニモイ	姫路城	Leonard_Nimoy	Zamek_Himeji	Нимой,_Леонард	Замок_Химэдзи
580	12118	Greenland	2480627	McDonald's	3.4	Grönland	McDonald’s	گرینلند	مک‌دونالد	Groenland	McDonald's	Groenlandia	McDonald's	グリーンランド	マクドナルド	Grenlandia	McDonald’s	Гренландия_(административная_единица)	McDonald’s
581	25677653	Indonesia_Museum	36487	Sparta	3.4	Museum_Indonesia	Sparta		اسپارت		Sparte		Sparta		スパルタ		Sparta_(polis)	Индонезийский_музей	Спарта
582	17914	Ludwig_van_Beethoven	4497	Bugatti	3.4	Ludwig_van_Beethoven	Bugatti	لودویگ_فان_بتهوون	بوگاتی	Ludwig_van_Beethoven		Ludwig_van_Beethoven		ルートヴィヒ・ヴァン・ベートーヴェン	ブガッティ	Ludwig_van_Beethoven		Бетховен,_Людвиг_ван	
583	13919	Hezbollah	1753136	University_of_Hamburg	3.4	Hisbollah	Universität_Hamburg	حزب‌الله_لبنان	دانشگاه_هامبورگ	Hezbollah	Université_de_Hambourg	Hezbollah	Università_di_Amburgo	ヒズボラ	ハンブルク大学	Hezbollah	Uniwersytet_Hamburski	Хезболла	Гамбургский_университет
584	1216	Athens	21939	National_Security_Agency	3.3333	Athen	National_Security_Agency	آتن	آژانس_امنیت_ملی	Athènes	National_Security_Agency	Atene	National_Security_Agency	アテネ	アメリカ国家安全保障局	Ateny	National_Security_Agency	Афины	Агентство_национальной_безопасности
585	365927	Mount_Kenya	31797	University_of_Oxford	3.3333	Mount-Kenya-Massiv	University_of_Oxford	کوه_کنیا	دانشگاه_آکسفورد	Mont_Kenya	Université_d'Oxford	Monte_Kenya	Università_di_Oxford	ケニア山	オックスフォード大学	Kenia_(góra)	Uniwersytet_Oksfordzki	Кения_(гора)	Оксфордский_университет
586	170409	Colin_Firth	32908	Warsaw	3.3333	Colin_Firth	Warschau	کالین_فرث	ورشو	Colin_Firth	Varsovie	Colin_Firth	Varsavia	コリン・ファース	ワルシャワ	Colin_Firth	Warszawa	Ферт,_Колин	Варшава
587	16433	Rumi	37527	Alfa_Romeo	3.25	Rumi_(Dichter)	Alfa_Romeo	مولوی	آلفا_رومئو	Djalâl_ad-Dîn_Rûmî	Alfa_Romeo	Gialal_al-Din_Rumi	Alfa_Romeo	ジャラール・ウッディーン・ルーミー	アルファロメオ	Rumi	Alfa_Romeo	Джалаладдин_Руми	Alfa_Romeo
588	72895	Phoenix_Suns	778188	Conagra_Brands	3.25	Phoenix_Suns	Conagra_Brands	فینیکس_سانز	کنگارا_برندس	Suns_de_Phoenix	ConAgra_Foods	Phoenix_Suns	Conagra_Brands	フェニックス・サンズ	コーンアグラ・ブランズ	Phoenix_Suns	Conagra_Brands	Финикс_Санз	
589	55906	Zagreb	25459	Rocky_Mountains	3.25	Zagreb	Rocky_Mountains	زاگرب	کوه‌های_راکی	Zagreb	Montagnes_Rocheuses	Zagabria	Montagne_Rocciose	ザグレブ	ロッキー山脈	Zagrzeb	Góry_Skaliste	Загреб	Скалистые_горы
590	3451	The_Bahamas	4497	Bugatti	3.0	Bahamas	Bugatti	باهاما	بوگاتی	Bahamas		Bahamas		バハマ	ブガッティ	Bahamy		Багамские_Острова	
591	12153654	Elizabeth_II	4790115	White_House_Correspondents'_Association	3.0	Elisabeth_II.	White_House_Correspondents’_Association	الیزابت_دوم		Élisabeth_II	Association_des_correspondants_de_la_Maison-Blanche	Elisabetta_II_del_Regno_Unito		エリザベス2世	ホワイトハウス記者協会	Elżbieta_II		Елизавета_II	
592	23680998	Justin_Bieber	26984	Sophocles	3.0	Justin_Bieber	Sophokles	جاستین_بیبر	سوفوکل	Justin_Bieber	Sophocle	Justin_Bieber	Sofocle	ジャスティン・ビーバー	ソポクレス	Justin_Bieber	Sofokles	Бибер,_Джастин	Софокл
593	44634	Tennessee_Williams	1019722	Indian_Space_Research_Organisation	3.0	Tennessee_Williams	Indian_Space_Research_Organisation	تنسی_ویلیامز	سازمان_پژوهش‌های_فضایی_هند	Tennessee_Williams	Organisation_indienne_pour_la_recherche_spatiale	Tennessee_Williams	Indian_Space_Research_Organisation	テネシー・ウィリアムズ	インド宇宙研究機関	Tennessee_Williams	Indyjska_Organizacja_Badań_Kosmicznych	Уильямс,_Теннесси	Индийская_организация_космических_исследований
594	241636	Cao_Cao	158889	George_Clooney	3.0	Cao_Cao	George_Clooney	سائو_سائو	جرج_کلونی	Cao_Cao	George_Clooney	Cáo_Cāo	George_Clooney	曹操	ジョージ・クルーニー	Cao_Cao	George_Clooney	Цао_Цао	Клуни,_Джордж
